nct_id,phases,enrollment,enrollment_type,start_date,primary_completion_date,sponsor_class,n_conditions,n_sites,n_countries
NCT00281840,PHASE2,30,ACTUAL,2005-09,2012-04,OTHER,1,6,1
NCT05101889,PHASE2,110,ACTUAL,2013-01-11,2017-01-31,OTHER,1,0,0
NCT01729091,PHASE2,72,ACTUAL,2013-06-10,2024-06-25,OTHER,2,1,1
NCT00022191,PHASE3,608,ACTUAL,2001-05,2004-06,NETWORK,3,234,16
NCT03945591,PHASE2,23,ACTUAL,2019-06-20,2022-12-29,OTHER,1,1,1
NCT00179491,PHASE3,1802,ACTUAL,1998-04,,OTHER,1,0,0
NCT00421174,PHASE3,37,ACTUAL,2007-08,2010-06,NIH,2,12,1
NCT01811940,PHASE2|PHASE3,169,ACTUAL,2013-07,2017-06,OTHER,1,2,1
NCT02178189,PHASE2,85,ACTUAL,2010-04,2013-04,OTHER,1,1,1
NCT04381689,PHASE3,260,ACTUAL,2024-10-23,2025-05-20,INDUSTRY,1,2,1
NCT01877668,PHASE3,422,ACTUAL,2014-01-20,2015-12-18,INDUSTRY,1,123,16
NCT00152191,PHASE3,1300,ESTIMATED,1996-10,2007-10,INDUSTRY,1,1,1
NCT01613274,PHASE3,80,ACTUAL,2012-06,2014-03,OTHER,1,1,1
NCT00878774,PHASE2,50,ESTIMATED,2009-04,2009-11,INDUSTRY,1,1,1
NCT01748474,PHASE2,20,ACTUAL,2012-12,2016-03,OTHER,2,1,1
NCT01327235,PHASE2,336,ACTUAL,2011-03,2014-04,INDUSTRY,2,3,1
NCT01968408,PHASE3,184,ACTUAL,2012-09,2015-02,OTHER,1,1,1
NCT01922817,PHASE3,28,ACTUAL,2012-09,2014-04,OTHER,2,1,1
NCT01401517,PHASE2,55,ACTUAL,2011-07,2013-01,INDUSTRY,1,10,1
NCT05096117,PHASE2,60,ACTUAL,2021-12-13,2023-03-22,NIH,3,3,1
NCT05410743,PHASE1|PHASE2,30,ACTUAL,2022-06-01,2025-03-24,OTHER,1,1,1
NCT00771615,PHASE2,469,ACTUAL,2008-10-16,2009-05-26,INDUSTRY,1,10,2
NCT00234676,PHASE2,23,ACTUAL,2003-10,2006-03,NETWORK,1,6,1
NCT00767325,PHASE3,104,ACTUAL,2008-12,2011-10,INDUSTRY,1,21,8
NCT02240017,PHASE2|PHASE3,46,ACTUAL,2015-01-21,2018-04-10,OTHER,2,18,1
NCT00638976,PHASE3,91,ACTUAL,2007-11,2010-02,OTHER,1,1,1
NCT02098291,PHASE2,34,ACTUAL,1999-04,2001-07,INDUSTRY,1,0,0
NCT01088191,PHASE1|PHASE2,17,ACTUAL,2009-03,2013-11,INDUSTRY,2,1,1
NCT00089674,PHASE3,1468,ACTUAL,2004-08-01,2008-05-16,INDUSTRY,1,0,0
NCT00005818,PHASE1|PHASE2,68,ACTUAL,2000-03,2003-03,NIH,8,1,1
NCT01335932,PHASE2,160,ACTUAL,2011-03-10,2016-06-17,OTHER,3,14,1
NCT00146809,PHASE3,60,,2003-12,,OTHER,2,10,2
NCT05579964,PHASE2|PHASE3,66,ACTUAL,2022-10-10,2023-04-10,OTHER,3,1,1
NCT00398398,PHASE2,44,ACTUAL,2006-11,2008-09,OTHER,1,3,1
NCT00105209,PHASE2,20,,2002-04,,INDIV,1,2,1
NCT00345787,PHASE3,262,ACTUAL,2006-05,2007-08,INDUSTRY,2,28,1
NCT00002984,PHASE1|PHASE2,26,ACTUAL,1997-03,2006-05,OTHER,1,1,1
NCT04338958,PHASE2,193,ACTUAL,2020-04-22,2021-07-15,OTHER,1,6,1
NCT00074958,PHASE2,16,ACTUAL,2002-10,2005-05,INDUSTRY,1,7,4
NCT01491958,PHASE2,40,ACTUAL,2011-12-10,2014-01-01,OTHER,3,1,1
NCT01971658,PHASE3,358,ACTUAL,2013-10,2015-08,OTHER,1,63,1
NCT03158948,PHASE2,50,ACTUAL,2017-07-03,2018-06-13,INDUSTRY,1,4,4
NCT00278148,PHASE1|PHASE2,32,ACTUAL,2005-10,2011-02,OTHER,1,1,1
NCT05093855,PHASE2,41,ACTUAL,2021-08-18,2023-08-22,INDUSTRY,1,15,1
NCT05934526,PHASE3,390,ACTUAL,2023-12-28,2025-11-27,INDUSTRY,1,166,31
NCT01716026,PHASE3,66,ACTUAL,2012-10,2018-04,OTHER,1,11,1
NCT01852578,PHASE2,46,ACTUAL,2012-09,2013-08,OTHER,1,5,1
NCT02216578,PHASE2,51,ACTUAL,2017-02-02,2019-05-20,NETWORK,1,11,6
NCT04223778,PHASE3,672,ACTUAL,2020-02-18,2021-09-08,INDUSTRY,1,78,15
NCT00560885,PHASE3,55,ACTUAL,2007-11,2009-12,INDUSTRY,1,9,1
NCT01417143,PHASE2,33,ESTIMATED,2011-09,2013-12,OTHER,1,1,1
NCT00230815,PHASE3,62,ACTUAL,2004-07,2005-11,INDUSTRY,1,0,0
NCT02360215,PHASE3,518,ACTUAL,2015-07,2018-04-30,OTHER,3,220,2
NCT02915835,PHASE2,17,ACTUAL,2016-09,2018-07-24,OTHER,2,5,1
NCT03048825,PHASE3,7264,ACTUAL,2018-02-01,2024-08-09,OTHER,2,109,14
NCT03497325,PHASE2,134,ACTUAL,2020-02-01,2020-12-15,OTHER,1,1,1
NCT06596876,PHASE3,165,ACTUAL,2024-11-06,2025-10-09,INDUSTRY,1,1,1
NCT03049540,PHASE3,100,ACTUAL,2017-10-25,2021-10-28,OTHER,2,7,2
NCT00427440,PHASE2,61,ACTUAL,2006-11,2008-12,INDUSTRY,1,0,0
NCT07385040,PHASE2|PHASE3,62,ACTUAL,2023-04-13,2023-12-31,OTHER,3,1,1
NCT00645840,PHASE1|PHASE2,15,ACTUAL,2008-03,2009-09,OTHER,1,1,1
NCT05376150,PHASE2,168,ACTUAL,2022-05-19,2023-09-18,INDUSTRY,1,20,1
NCT00151450,PHASE3,390,,2005-03,,INDUSTRY,1,45,8
NCT02004691,PHASE2|PHASE3,36,ACTUAL,2015-12-18,2021-03-15,INDUSTRY,1,24,17
NCT00003091,PHASE2,40,ESTIMATED,1996-01,2000-01,OTHER,2,4,1
NCT01125774,PHASE2|PHASE3,4548,ACTUAL,2010-06-01,2011-04-08,INDUSTRY,1,0,0
NCT03377790,PHASE3,266,ACTUAL,2018-03-21,2018-11-26,INDUSTRY,1,18,1
NCT00175890,PHASE3,116,ACTUAL,2004-10,2007-01,INDUSTRY,1,86,15
NCT01256190,PHASE2,56,ACTUAL,2010-12,2011-09,INDUSTRY,1,1,1
NCT01189890,PHASE3,480,ACTUAL,2010-08-16,2012-10-31,INDUSTRY,1,0,0
NCT00645190,PHASE3,215,ACTUAL,2004-03,,INDUSTRY,1,0,0
NCT00438490,PHASE2,21,ACTUAL,2002-04,2011-03,OTHER,1,1,1
NCT00089297,PHASE2,74,ACTUAL,2005-01-06,2010-02,NETWORK,1,0,0
NCT00063713,PHASE2,152,,2003-06,2005-12,INDUSTRY,1,35,1
NCT01014013,PHASE3,271,ACTUAL,2008-04,2009-02,INDUSTRY,1,0,0
NCT00770913,PHASE2|PHASE3,337,ACTUAL,2008-10,2009-11,INDUSTRY,1,54,1
NCT00000560,PHASE3,,,1994-06,,NIH,4,0,0
NCT01534260,PHASE1|PHASE2,37,ACTUAL,2012-02-10,2016-08-29,OTHER,1,1,1
NCT04983160,PHASE2,22,ACTUAL,2014-02-26,2016-04-29,OTHER,1,1,1
NCT00106860,PHASE3,158,,2005-03,,INDUSTRY,1,13,1
NCT01928420,PHASE2,30,ACTUAL,2007-04,2014-06,INDUSTRY,2,1,1
NCT00104182,PHASE3,503,ACTUAL,2005-02,2006-02,INDUSTRY,2,96,7
NCT00000324,PHASE2,200,,1997-03,,NIH,1,1,1
NCT02808624,PHASE1|PHASE2,65,ACTUAL,2015-06,2016-11,OTHER,2,1,1
NCT01196624,PHASE2,11,ACTUAL,2008-11,2013-02,OTHER_GOV,2,1,1
NCT00002623,PHASE3,640,ESTIMATED,1994-12,2002-12,NETWORK,1,30,5
NCT01966523,PHASE2,62,ACTUAL,2013-10,2016-02,OTHER,1,1,1
NCT00171223,PHASE2,532,ACTUAL,1999-12-06,2013-11-29,INDUSTRY,1,28,6
NCT00716859,PHASE3,139,ACTUAL,2008-07,2009-11,INDUSTRY,1,48,20
NCT04632459,PHASE2,26,ACTUAL,2021-06-16,2025-01-09,OTHER,1,2,1
NCT00363259,PHASE3,110,,2002-07,,OTHER,1,7,1
NCT01844180,PHASE2,200,ACTUAL,2013-04,2014-07,INDUSTRY,1,48,1
NCT03018080,PHASE2,40,ACTUAL,2017-06-12,2021-07-29,OTHER,2,1,1
NCT00000580,PHASE3,,,1975-11,,NIH,3,0,0
NCT05658380,PHASE3,60,ACTUAL,2022-12-25,2023-05-25,OTHER,1,1,1
NCT02936479,PHASE2,1,ACTUAL,2016-10,2018-10-30,OTHER,1,1,1
NCT00058279,PHASE1|PHASE2,,,2003-02,,NIH,2,1,1
NCT00510159,PHASE2|PHASE3,800,ACTUAL,2007-08,2007-10,INDUSTRY,1,1,1
NCT01003496,PHASE3,204,ACTUAL,2009-11-05,2011-07-27,OTHER,1,1,1
NCT00561262,PHASE2,60,ESTIMATED,2006-05,2009-10,OTHER,1,1,1
NCT01162746,PHASE2,40,ACTUAL,2011-10,2015-06,OTHER,2,1,1
NCT00273546,PHASE3,500,ACTUAL,1999-05,2006-02,INDUSTRY,1,6,6
NCT00105846,PHASE2,200,ESTIMATED,,,FED,3,2,1
NCT00419146,PHASE2|PHASE3,99,ACTUAL,2001-09,2004-04,OTHER,4,1,1
NCT01466088,PHASE2,386,ACTUAL,2011-10,2014-05,INDUSTRY,1,33,5
NCT04869488,PHASE2,93,ACTUAL,2021-07-19,2023-02-14,INDUSTRY,1,1,1
NCT00565331,PHASE2|PHASE3,280,ACTUAL,2007-12,2013-12,OTHER,1,1,1
NCT03200002,PHASE2,49,ACTUAL,2014-01-01,2015-06-30,OTHER,1,0,0
NCT03176953,PHASE2|PHASE3,100,ACTUAL,2017-11-01,2022-10-31,FED,1,1,1
NCT02177253,PHASE3,1118,ACTUAL,2002-10,2004-03,INDUSTRY,1,0,0
NCT00003372,PHASE2,17,ACTUAL,1997-12-08,2000-10-05,NETWORK,1,11,1
NCT05118672,PHASE3,567,ACTUAL,2025-03-26,2025-08-26,INDUSTRY,2,2,1
NCT01176695,PHASE3,240,ACTUAL,2010-04,2011-04,INDUSTRY,1,2,1
NCT05582395,PHASE3,580,ACTUAL,2022-12-14,2025-03-06,INDUSTRY,1,224,23
NCT04347239,PHASE2,484,ACTUAL,2020-04-16,2021-10-24,INDUSTRY,1,18,1
NCT02161757,PHASE3,1207,ACTUAL,2014-06-13,2017-02-28,INDUSTRY,1,243,15
NCT05813912,PHASE3,148,ACTUAL,2023-09-22,2025-04-14,INDUSTRY,1,39,5
NCT02310412,PHASE2,14,ACTUAL,2014-12,2015-05,INDUSTRY,1,0,0
NCT03453112,PHASE3,494,ACTUAL,2017-10-09,2021-12-28,INDUSTRY,1,52,1
NCT03680612,PHASE2,45,ACTUAL,2017-09-05,2018-02-14,INDUSTRY,1,5,5
NCT03905512,PHASE2,170,ACTUAL,2019-05-07,2020-08-05,INDUSTRY,1,43,1
NCT00718081,PHASE2,88,ACTUAL,2008-08,2009-03,INDUSTRY,1,1,1
NCT00038519,PHASE2|PHASE3,16,,2001-04,,INDUSTRY,1,52,10
NCT00240630,PHASE3,646,ACTUAL,2005-10,2006-06,INDUSTRY,2,50,1
NCT00003428,PHASE2,114,ESTIMATED,1998-05,2001-06,OTHER,1,1,1
NCT00746967,PHASE2,267,ACTUAL,2003-01,,INDUSTRY,2,82,1
NCT00208767,PHASE2,120,ACTUAL,2005-02,2009-11,OTHER,2,1,1
NCT02227667,PHASE2,16,ACTUAL,2014-12-02,2020-06-29,OTHER,1,1,1
NCT01159600,PHASE3,1504,ACTUAL,2010-07,2012-02,INDUSTRY,1,148,12
NCT02493036,PHASE2,54,ACTUAL,2015-10,2015-12,INDUSTRY,1,11,1
NCT05200936,PHASE2,53,ACTUAL,2021-12-17,2023-11-06,INDUSTRY,2,2,2
NCT01130792,PHASE1|PHASE2,124,ACTUAL,2010-05,2011-07,OTHER,1,1,1
NCT05107011,PHASE1|PHASE2,25,ACTUAL,2021-11-08,2023-12-05,INDUSTRY,1,6,1
NCT00095992,PHASE2,15,ACTUAL,2005-03-08,2006-09-26,NETWORK,1,4,1
NCT01584492,PHASE2,59,ACTUAL,2011-12,2013-02,INDUSTRY,1,2,2
NCT03774771,PHASE2,48,ACTUAL,1998-09-29,1999-12-13,INDUSTRY,1,0,0
NCT02491671,PHASE3,260,ACTUAL,2015-11-24,2019-06-30,OTHER,2,6,1
NCT00814944,PHASE2,143,ACTUAL,2009-04,2009-10,INDUSTRY,1,1,1
NCT00553644,PHASE2,53,ACTUAL,2007-11-15,2012-12-31,NIH,1,82,1
NCT00413634,PHASE2,24,ACTUAL,2006-11-13,2008-01-22,INDUSTRY,1,5,3
NCT02439034,PHASE2,68,ACTUAL,2015-02,2016-09,OTHER,2,1,1
NCT03301532,PHASE2,10,ACTUAL,2018-06-05,2021-06-18,OTHER,1,1,1
NCT01468532,PHASE1|PHASE2,18,ACTUAL,2011-10,2017-07-20,OTHER,4,1,1
NCT00894998,PHASE3,104,ACTUAL,2009-06,2009-09,INDUSTRY,1,1,1
NCT02594098,PHASE2,41,ACTUAL,2015-11,2018-01-30,OTHER,1,1,1
NCT01121393,PHASE3,364,ACTUAL,2010-04-19,2017-11-23,INDUSTRY,2,36,3
NCT02971293,PHASE2,42,ACTUAL,2016-12-15,2017-08-18,INDUSTRY,1,2,2
NCT00615693,PHASE2,13,ACTUAL,2008-07,2009-10,INDUSTRY,3,13,1
NCT00510393,PHASE2,140,ACTUAL,2008-03,2010-11,NETWORK,2,5,3
NCT00070421,PHASE1|PHASE2,,,2003-04,,INDUSTRY,4,1,1
NCT04906421,PHASE2,168,ACTUAL,2021-08-12,2023-10-02,INDUSTRY,1,117,4
NCT00413114,PHASE2,24,ACTUAL,2006-12,2009-02,INDUSTRY,1,22,2
NCT00092716,PHASE3,655,ACTUAL,2002-05,2003-04,INDUSTRY,1,0,0
NCT00398216,PHASE2,903,ACTUAL,2006-05,2007-06,INDUSTRY,2,29,7
NCT03861416,PHASE2,360,ACTUAL,2018-03-16,2019-09-13,INDUSTRY,1,19,1
NCT00252304,PHASE2|PHASE3,641,ACTUAL,2006-01,2008-07,OTHER,1,1,1
NCT00033384,PHASE2,,,2002-02,2003-11,OTHER,4,1,1
NCT00388284,PHASE3,270,,2006-08,2007-03,INDUSTRY,1,6,1
NCT04136184,PHASE3,168,ACTUAL,2019-12-11,2023-04-11,INDUSTRY,1,45,16
NCT00332852,PHASE3,655,ACTUAL,2006-03,2010-07,INDUSTRY,1,53,1
NCT00412152,PHASE3,,,2006-01,2008-04,INDUSTRY,1,0,0
NCT00889252,PHASE3,250,ACTUAL,2009-04,2009-07,INDUSTRY,1,1,1
NCT00118833,PHASE2|PHASE3,56,ESTIMATED,2002-08,,NIH,2,1,1
NCT03432533,PHASE3,283,ACTUAL,2018-02-06,2019-04-11,INDUSTRY,1,46,3
NCT01880333,PHASE2|PHASE3,31,ACTUAL,2012-11,2014-03,OTHER_GOV,1,1,1
NCT03156452,PHASE3,123,ACTUAL,2017-10-25,2020-03-05,OTHER,1,1,1
NCT00059852,PHASE2,61,ACTUAL,2003-06,2006-08,OTHER,1,25,1
NCT00309049,PHASE1|PHASE2,30,,2006-04,2007-05,INDUSTRY,1,2,1
NCT02931149,PHASE3,11,ACTUAL,2016-08,2017-02,OTHER,3,1,1
NCT00596258,PHASE2,11,ACTUAL,2007-11,2008-07,INDUSTRY,2,5,1
NCT06949358,PHASE2,3,ACTUAL,2021-11-18,2025-04-08,INDUSTRY,1,2,1
NCT01706458,PHASE2,18,ACTUAL,2013-05-20,2017-06-12,OTHER,1,1,1
NCT00516958,PHASE2,65,ESTIMATED,2007-05,2007-12,INDUSTRY,1,16,1
NCT03204058,PHASE2|PHASE3,90,ACTUAL,2016-02-10,2017-02-23,OTHER,1,0,0
NCT00153049,PHASE2,583,ACTUAL,2004-06,2005-06,INDUSTRY,1,24,1
NCT00578149,PHASE2,45,ESTIMATED,2006-05,2007-08,OTHER,1,2,1
NCT00000167,PHASE3,1052,ACTUAL,1999-05,,NIH,1,24,1
NCT01266967,PHASE2,172,ACTUAL,2011-02,2011-11,INDUSTRY,1,24,6
NCT03683667,PHASE2|PHASE3,5283,ACTUAL,2018-09-23,2020-03-19,OTHER,4,1,1
NCT01694667,PHASE2,57,ACTUAL,2012-09,2012-12,OTHER,2,1,1
NCT00997100,PHASE2,13,ACTUAL,2009-08,2010-09,INDUSTRY,1,4,2
NCT03374800,PHASE3,4800,ACTUAL,2018-07-09,2023-10-31,OTHER,1,67,8
NCT01383707,PHASE2,77,ACTUAL,2011-08-12,2014-05-28,INDUSTRY,1,11,1
NCT00532207,PHASE3,50,ACTUAL,2003-11,,INDUSTRY,1,1,1
NCT01625507,PHASE2,73,ACTUAL,2012-10,2013-10,OTHER,1,1,1
NCT00883207,PHASE2|PHASE3,65,ESTIMATED,2006-02,2007-07,OTHER,1,1,1
NCT04128007,PHASE2,304,ACTUAL,2020-01-13,2020-09-23,INDUSTRY,1,47,4
NCT00879892,PHASE2,110,ACTUAL,2009-05,2014-09,OTHER_GOV,1,10,2
NCT00540592,PHASE2,2007,ACTUAL,2007-10-08,2008-06-10,INDUSTRY,1,30,4
NCT01662492,PHASE3,125,ACTUAL,2012-10,2016-08,INDUSTRY,1,22,1
NCT01306292,PHASE2,36,ACTUAL,2011-04,2011-11,INDUSTRY,1,1,1
NCT00119392,PHASE2,42,ACTUAL,2004-06,2009-07,OTHER,17,1,1
NCT00612807,PHASE1|PHASE2,42,ACTUAL,2006-07,2010-06,OTHER,2,1,1
NCT00701636,PHASE3,30,ACTUAL,2008-07,2010-10,OTHER,3,1,1
NCT00133536,PHASE1|PHASE2,157,ACTUAL,2006-01,2007-04,NIH,1,4,1
NCT02040636,PHASE2,277,ACTUAL,1999-01,2000-05,INDUSTRY,5,1,1
NCT01683071,PHASE2|PHASE3,297,ACTUAL,2012-09,2013-12,INDUSTRY,1,30,1
NCT00117871,PHASE2,48,,2004-10,,INDUSTRY,1,1,1
NCT00246571,PHASE2,217,ACTUAL,2006-01,2010-05,INDUSTRY,1,113,12
NCT01242644,PHASE2,48,ACTUAL,2006-10,2009-10,OTHER,1,0,0
NCT02013544,PHASE3,558,ACTUAL,2014-02,2015-01,INDUSTRY,1,38,2
NCT01861964,PHASE2|PHASE3,30,ACTUAL,2012-02,2013-01,OTHER,2,2,1
NCT00125164,PHASE3,137,ACTUAL,2004-03,2008-07,INDUSTRY,2,1,1
NCT00477464,PHASE2,51,ACTUAL,2007-06,2010-12,INDUSTRY,2,15,1
NCT03003364,PHASE1|PHASE2,10,ACTUAL,2016-12-27,2019-07-25,OTHER,1,1,1
NCT05825209,PHASE3,84,ACTUAL,2023-04-06,2023-07-04,INDUSTRY,1,1,1
NCT02169609,PHASE2,24,ACTUAL,2014-11-26,2016-12-26,OTHER,3,1,1
NCT00873509,PHASE2|PHASE3,166,ACTUAL,2009-05,2015-01,INDIV,1,6,1
NCT00581399,PHASE2,94,ACTUAL,2006-09,2010-07,OTHER,2,1,1
NCT00882999,PHASE2,245,ACTUAL,2009-04,2011-02,INDUSTRY,1,63,13
NCT02335099,PHASE1|PHASE2,54,ACTUAL,2014-12,2019-06,OTHER,2,1,1
NCT06288932,PHASE3,118,ACTUAL,2023-08-18,2024-02-18,OTHER_GOV,1,1,1
NCT00433732,PHASE3,1400,,2004-08,,INDUSTRY,1,2,1
NCT00792298,PHASE2,254,ACTUAL,2008-11-05,2009-12-26,INDUSTRY,1,0,0
NCT00690898,PHASE3,108,ACTUAL,2008-05,2012-02,INDUSTRY,1,27,9
NCT02002663,PHASE3,120,ACTUAL,2013-08,2016-06,OTHER,1,2,1
NCT06607263,PHASE3,120,ACTUAL,2024-09-16,2024-12-09,INDUSTRY,3,1,1
NCT01144663,PHASE3,2095,ACTUAL,2010-07-01,2012-06-22,INDUSTRY,2,44,3
NCT00137787,PHASE3,51,ACTUAL,2005-04,2009-12,OTHER,1,1,1
NCT00397787,PHASE2,64,ACTUAL,2006-11,2007-09,NIH,4,2,1
NCT00883493,PHASE3,421,ACTUAL,2009-04,2011-03,INDUSTRY,1,24,9
NCT00003093,PHASE3,573,ACTUAL,1988-03,2006-09,NETWORK,1,235,7
NCT00298493,PHASE2,65,,2001-02,,OTHER,2,1,1
NCT03384693,PHASE2,25,ACTUAL,2018-05-01,2020-07-31,OTHER,1,1,1
NCT01235221,PHASE3,38,ACTUAL,2010-12,2012-06,INDUSTRY,1,5,1
NCT00568321,PHASE2,99,ACTUAL,2007-12-19,2008-12-20,INDUSTRY,1,31,1
NCT04829214,PHASE2,153,ACTUAL,2021-03-22,2022-06-30,INDUSTRY,1,48,4
NCT01218516,PHASE2,130,ACTUAL,2011-06-27,2012-12-15,INDUSTRY,1,93,8
NCT01109316,PHASE3,132,ACTUAL,2010-04,2011-08,INDUSTRY,1,11,1
NCT00402116,PHASE1|PHASE2,72,ACTUAL,2006-09,2009-12,INDUSTRY,3,1,1
NCT01251406,PHASE2,67,ACTUAL,2012-01,2012-12,INDUSTRY,1,13,1
NCT04240106,PHASE2,14,ACTUAL,2020-06-15,2022-11-17,OTHER,2,10,1
NCT02314806,PHASE3,51,ACTUAL,2013-01,2014-12,OTHER,1,0,0
NCT00020904,PHASE2,,,2001-02,2003-01,OTHER,1,2,1
NCT06067984,PHASE3,73,ACTUAL,2023-09-12,2025-06-13,INDUSTRY,2,1,1
NCT00742833,PHASE2,400,ESTIMATED,,,INDUSTRY,1,6,1
NCT02834052,PHASE1|PHASE2,42,ACTUAL,2018-01-10,2022-07-29,OTHER,2,1,1
NCT01033552,PHASE1|PHASE2,32,ACTUAL,2010-01,2021-08-12,OTHER,1,1,1
NCT00708552,PHASE2,576,ACTUAL,2008-07-04,2010-03-01,INDUSTRY,1,72,11
NCT01665352,PHASE2,186,ACTUAL,2012-08,2013-05,INDUSTRY,1,19,1
NCT00789152,PHASE3,81,ACTUAL,2003-12-01,2004-05-01,INDUSTRY,1,0,0
NCT06865352,PHASE1|PHASE2,15,ACTUAL,2021-02-13,2025-01-30,OTHER,2,1,1
NCT02119052,PHASE2|PHASE3,35,ACTUAL,2009-01,2013-09,OTHER,1,0,0
NCT02280252,PHASE2,69,ACTUAL,2005-03,2018-12-20,OTHER,1,1,1
NCT03360747,PHASE2,3,ACTUAL,2017-12-21,2018-06-12,INDUSTRY,3,1,1
NCT01114347,PHASE2,270,ACTUAL,2010-08,2014-03-22,OTHER,2,1,1
NCT00652938,PHASE3,744,ACTUAL,2008-04-09,2009-08-28,INDUSTRY,1,7,2
NCT01546038,PHASE2,255,ACTUAL,2012-06-27,2017-01-03,INDUSTRY,1,81,6
NCT00410748,PHASE3,388,ACTUAL,,,INDUSTRY,2,0,0
NCT00691678,PHASE2,53,ACTUAL,2008-10,2012-07,OTHER,2,1,1
NCT00489736,PHASE3,504,ACTUAL,2007-06,2008-10,INDUSTRY,1,23,23
NCT00011011,PHASE1|PHASE2,94,ACTUAL,2001-02,,NIH,1,16,1
NCT01224171,PHASE3,416,ACTUAL,2010-11,2012-02,INDUSTRY,1,41,2
NCT01558271,PHASE3,492,ACTUAL,2012-03,2013-10,INDUSTRY,1,14,1
NCT00359944,PHASE2,171,ACTUAL,2006-02,2008-09,INDUSTRY,1,34,1
NCT00764634,PHASE2,440,ACTUAL,2008-09,2010-03,INDUSTRY,1,6,1
NCT00236509,PHASE3,763,ACTUAL,2001-02,,INDUSTRY,4,0,0
NCT00455299,PHASE3,156,ACTUAL,2007-03,2013-10,OTHER,1,2,1
NCT00092599,PHASE3,410,ACTUAL,2003-02,2004-06,INDUSTRY,2,0,0
NCT00144599,PHASE3,56,ACTUAL,2004-05,,INDUSTRY,1,0,0
NCT04392999,PHASE2|PHASE3,55,ACTUAL,2021-02-01,2023-03-26,OTHER,1,1,1
NCT01665534,PHASE3,32,ACTUAL,2010-03,2011-03,OTHER_GOV,1,0,0
NCT01361399,PHASE3,1088,ACTUAL,2004-11-30,2005-05-28,INDUSTRY,3,19,2
NCT04949399,PHASE3,408,ACTUAL,2021-07-08,2022-12-20,INDUSTRY,1,30,2
NCT01904032,PHASE2,265,ACTUAL,2013-11-21,2017-11-11,OTHER,3,1,1
NCT03765632,PHASE1|PHASE2,13,ACTUAL,2018-01-03,2021-09-13,OTHER,1,1,1
NCT02116998,PHASE2,98,ACTUAL,2014-09,2016-04,INDUSTRY,2,1,1
NCT05040698,PHASE2,20,ACTUAL,2021-10-01,2023-01-13,OTHER,1,1,1
NCT00161798,PHASE2,,,2001-09,,INDUSTRY,1,23,1
NCT02595463,PHASE2|PHASE3,89,ACTUAL,2015-11,2024-06-05,OTHER,1,1,1
NCT03108963,PHASE2,280,ESTIMATED,2017-01,2018-03,OTHER_GOV,1,1,1
NCT02723487,PHASE2,60,ACTUAL,2016-04,2017-05,OTHER,1,1,1
NCT00252187,PHASE1|PHASE2,45,ACTUAL,2000-01,2008-07,OTHER,2,1,1
NCT01034787,PHASE2,11,ACTUAL,2009-08-17,2017-08-08,OTHER,1,3,1
NCT03439293,PHASE2,61,ACTUAL,2018-03-13,2022-01-01,INDUSTRY,1,28,6
NCT01502293,PHASE2,51,ACTUAL,2012-02-14,2016-03-21,INDUSTRY,1,6,1
NCT01711021,PHASE2,110,ACTUAL,2012-10,2013-03,INDUSTRY,1,3,1
NCT01847521,PHASE2,50,ACTUAL,2011-12,2013-02,OTHER,1,1,1
NCT06637514,PHASE2,14,ACTUAL,2025-07-16,2026-05-08,INDUSTRY,1,7,2
NCT00838214,PHASE2|PHASE3,208,ACTUAL,2001-03,2008-12,INDUSTRY,1,1,1
NCT01667614,PHASE2,136,ACTUAL,2010-05,2012-03,OTHER,3,1,1
NCT04171414,PHASE3,62,ACTUAL,2019-09-09,2019-11-04,INDUSTRY,1,1,1
NCT00308516,PHASE2,66,ACTUAL,2006-03,2009-04,OTHER,3,14,1
NCT04503616,PHASE1|PHASE2,46,ACTUAL,2020-09-16,2022-12-14,OTHER,1,1,1
NCT00165516,PHASE2,85,ACTUAL,2004-01,2006-07,OTHER,2,2,1
NCT02556606,PHASE3,33,ACTUAL,2015-10-01,2020-03-31,FED,1,1,1
NCT00662506,PHASE1|PHASE2,46,ACTUAL,2008-04,2014-04,NIH,3,2,1
NCT02516306,PHASE1|PHASE2,75,ACTUAL,2015-09-16,2016-03-10,INDUSTRY,1,4,1
NCT02318706,PHASE3,854,ACTUAL,2015-01,2017-06-29,INDUSTRY,1,1,1
NCT02778906,PHASE3,98,ACTUAL,2014-11,2019-12,OTHER,2,9,1
NCT03397004,PHASE2,13,ACTUAL,2018-09-12,2021-02-18,OTHER,1,1,1
NCT03884504,PHASE3,10,ACTUAL,2019-05-01,2020-12-30,INDUSTRY,1,1,1
NCT04001504,PHASE3,1801,ACTUAL,2019-07-19,2022-08-28,OTHER,1,22,1
NCT02340884,PHASE2,92,ACTUAL,2015-01-30,2017-09-19,OTHER,7,1,1
NCT00857584,PHASE3,27,ACTUAL,2009-05,2011-02,INDUSTRY,2,4,1
NCT00511433,PHASE3,48,ACTUAL,2006-10,2008-01,INDUSTRY,1,0,0
NCT02572947,PHASE2,8,ACTUAL,2016-06,2017-06,OTHER,4,1,1
NCT05357547,PHASE2,63,ACTUAL,2022-05-13,2023-04-18,OTHER,1,1,1
NCT00271349,PHASE2,28,ACTUAL,2005-12,2008-07,OTHER,1,1,1
NCT00936858,PHASE2,50,ACTUAL,2009-07,2020-02-27,OTHER,1,4,1
